id,dispositivo_id,instante_utc,latitud_simulada,longitud_simulada,odometro_km,horometro_h,bateria_pct
TEL-SYN-0000221,DEV-SYN-00041,2025-01-04T23:46:00+00:00,0.372039,0.436853,10524.8,511.0,96.1
TEL-SYN-0000222,DEV-SYN-00042,2025-01-05T00:12:00+00:00,0.250346,0.446275,10538.6,511.1,66.7
TEL-SYN-0000223,DEV-SYN-00043,2025-01-05T00:38:00+00:00,0.649372,0.342055,10557.7,511.2,71.4
TEL-SYN-0000224,DEV-SYN-00044,2025-01-05T01:04:00+00:00,0.631397,0.681907,10567.8,511.2,37.5
TEL-SYN-0000225,DEV-SYN-00045,2025-01-05T01:30:00+00:00,0.282730,0.320144,10575.3,511.2,77.8
TEL-SYN-0000226,DEV-SYN-00046,2025-01-05T01:56:00+00:00,0.700383,0.762356,10598.4,511.3,72.4
TEL-SYN-0000227,DEV-SYN-00047,2025-01-05T02:22:00+00:00,0.436354,0.103921,10606.2,511.4,79.1
TEL-SYN-0000228,DEV-SYN-00048,2025-01-05T02:48:00+00:00,0.795983,0.145770,10622.6,511.4,73.7
TEL-SYN-0000229,DEV-SYN-00049,2025-01-05T03:14:00+00:00,0.738586,0.799039,10635.4,511.4,82.1
TEL-SYN-0000230,DEV-SYN-00050,2025-01-05T03:40:00+00:00,0.244187,0.781239,10642.0,511.5,95.6
TEL-SYN-0000231,DEV-SYN-00051,2025-01-05T04:06:00+00:00,0.436705,0.650282,10653.8,511.6,43.2
TEL-SYN-0000232,DEV-SYN-00052,2025-01-05T04:32:00+00:00,0.863630,0.180238,10672.6,511.6,28.1
TEL-SYN-0000233,DEV-SYN-00053,2025-01-05T04:58:00+00:00,0.231289,0.804655,10682.7,511.6,38.6
TEL-SYN-0000234,DEV-SYN-00054,2025-01-05T05:24:00+00:00,0.386664,0.531036,10691.4,511.7,31.2
TEL-SYN-0000235,DEV-SYN-00055,2025-01-05T05:50:00+00:00,0.374421,0.828335,10708.9,511.8,27.0
TEL-SYN-0000236,DEV-SYN-00056,2025-01-05T06:16:00+00:00,0.858743,0.488316,10724.2,511.8,96.7
TEL-SYN-0000237,DEV-SYN-00057,2025-01-05T06:42:00+00:00,0.223471,0.651567,10741.2,511.8,52.2
TEL-SYN-0000238,DEV-SYN-00058,2025-01-05T07:08:00+00:00,0.131798,0.321030,10743.5,511.9,96.0
TEL-SYN-0000239,DEV-SYN-00059,2025-01-05T07:34:00+00:00,0.144457,0.334847,10769.7,512.0,97.3
TEL-SYN-0000240,DEV-SYN-00060,2025-01-05T08:00:00+00:00,0.866540,0.306164,10776.0,512.0,47.3
TEL-SYN-0000241,DEV-SYN-00061,2025-01-05T08:26:00+00:00,0.542233,0.624937,10789.3,512.0,95.6
TEL-SYN-0000242,DEV-SYN-00062,2025-01-05T08:52:00+00:00,0.471317,0.665767,10799.7,512.1,67.3
TEL-SYN-0000243,DEV-SYN-00063,2025-01-05T09:18:00+00:00,0.647961,0.686965,10811.8,512.2,33.7
TEL-SYN-0000244,DEV-SYN-00064,2025-01-05T09:44:00+00:00,0.752031,0.413924,10827.6,512.2,90.7
TEL-SYN-0000245,DEV-SYN-00065,2025-01-05T10:10:00+00:00,0.718157,0.119855,10837.1,512.2,25.4
TEL-SYN-0000246,DEV-SYN-00066,2025-01-05T10:36:00+00:00,0.585361,0.119659,10849.5,512.3,55.9
TEL-SYN-0000247,DEV-SYN-00067,2025-01-05T11:02:00+00:00,0.675451,0.143881,10864.7,512.4,94.6
TEL-SYN-0000248,DEV-SYN-00068,2025-01-05T11:28:00+00:00,0.429712,0.242686,10875.5,512.4,95.1
TEL-SYN-0000249,DEV-SYN-00069,2025-01-05T11:54:00+00:00,0.804022,0.808800,10890.9,512.4,78.9
TEL-SYN-0000250,DEV-SYN-00070,2025-01-05T12:20:00+00:00,0.623110,0.635230,10903.9,512.5,43.2
TEL-SYN-0000251,DEV-SYN-00071,2025-01-05T12:46:00+00:00,0.665634,0.879632,10916.4,512.6,83.3
TEL-SYN-0000252,DEV-SYN-00072,2025-01-05T13:12:00+00:00,0.629194,0.200536,10933.2,512.6,36.2
TEL-SYN-0000253,DEV-SYN-00073,2025-01-05T13:38:00+00:00,0.467764,0.113485,10941.8,512.6,27.9
TEL-SYN-0000254,DEV-SYN-00074,2025-01-05T14:04:00+00:00,0.555829,0.118278,10962.6,512.7,83.7
TEL-SYN-0000255,DEV-SYN-00075,2025-01-05T14:30:00+00:00,0.121270,0.343101,10969.3,512.8,49.1
TEL-SYN-0000256,DEV-SYN-00076,2025-01-05T14:56:00+00:00,0.256242,0.597545,10986.6,512.8,91.9
TEL-SYN-0000257,DEV-SYN-00077,2025-01-05T15:22:00+00:00,0.366441,0.188130,10999.3,512.8,41.8
TEL-SYN-0000258,DEV-SYN-00078,2025-01-05T15:48:00+00:00,0.864863,0.306443,11009.2,512.9,81.3
TEL-SYN-0000259,DEV-SYN-00079,2025-01-05T16:14:00+00:00,0.238080,0.395268,11028.7,513.0,93.7
TEL-SYN-0000260,DEV-SYN-00080,2025-01-05T16:40:00+00:00,0.757069,0.657219,11033.2,513.0,63.8
TEL-SYN-0000261,DEV-SYN-00081,2025-01-05T17:06:00+00:00,0.615319,0.366364,11051.2,513.0,92.3
TEL-SYN-0000262,DEV-SYN-00082,2025-01-05T17:32:00+00:00,0.836443,0.191639,11061.5,513.1,88.1
TEL-SYN-0000263,DEV-SYN-00083,2025-01-05T17:58:00+00:00,0.304040,0.326810,11075.1,513.2,40.8
TEL-SYN-0000264,DEV-SYN-00084,2025-01-05T18:24:00+00:00,0.299992,0.141169,11085.2,513.2,36.7
TEL-SYN-0000265,DEV-SYN-00085,2025-01-05T18:50:00+00:00,0.369855,0.698497,11097.9,513.2,89.2
TEL-SYN-0000266,DEV-SYN-00086,2025-01-05T19:16:00+00:00,0.549971,0.149465,11110.7,513.3,53.5
TEL-SYN-0000267,DEV-SYN-00087,2025-01-05T19:42:00+00:00,0.804879,0.123271,11128.1,513.4,36.0
TEL-SYN-0000268,DEV-SYN-00088,2025-01-05T20:08:00+00:00,0.236344,0.672667,11143.5,513.4,80.1
TEL-SYN-0000269,DEV-SYN-00089,2025-01-05T20:34:00+00:00,0.200458,0.291929,11146.8,513.4,39.0
TEL-SYN-0000270,DEV-SYN-00090,2025-01-05T21:00:00+00:00,0.648810,0.159288,11166.1,513.5,52.9
TEL-SYN-0000271,DEV-SYN-00091,2025-01-05T21:26:00+00:00,0.830121,0.639464,11178.5,513.6,68.7
TEL-SYN-0000272,DEV-SYN-00092,2025-01-05T21:52:00+00:00,0.520149,0.565370,11188.6,513.6,83.9
TEL-SYN-0000273,DEV-SYN-00093,2025-01-05T22:18:00+00:00,0.850030,0.131092,11205.5,513.6,63.5
TEL-SYN-0000274,DEV-SYN-00094,2025-01-05T22:44:00+00:00,0.675971,0.230157,11213.5,513.7,91.6
TEL-SYN-0000275,DEV-SYN-00095,2025-01-05T23:10:00+00:00,0.196485,0.311303,11232.9,513.8,32.1
TEL-SYN-0000276,DEV-SYN-00096,2025-01-05T23:36:00+00:00,0.325957,0.499310,11248.4,513.8,71.3
TEL-SYN-0000277,DEV-SYN-00097,2025-01-06T00:02:00+00:00,0.611661,0.799582,11253.3,513.8,69.8
TEL-SYN-0000278,DEV-SYN-00098,2025-01-06T00:28:00+00:00,0.333317,0.400708,11267.0,513.9,72.0
TEL-SYN-0000279,DEV-SYN-00099,2025-01-06T00:54:00+00:00,0.281952,0.799299,11285.1,514.0,85.2
TEL-SYN-0000280,DEV-SYN-00100,2025-01-06T01:20:00+00:00,0.830999,0.677048,11292.6,514.0,81.2
TEL-SYN-0000281,DEV-SYN-00101,2025-01-06T01:46:00+00:00,0.164897,0.388436,11313.4,514.0,26.1
TEL-SYN-0000282,DEV-SYN-00102,2025-01-06T02:12:00+00:00,0.214848,0.548548,11314.5,514.1,52.0
TEL-SYN-0000283,DEV-SYN-00103,2025-01-06T02:38:00+00:00,0.704018,0.690658,11339.3,514.2,29.3
TEL-SYN-0000284,DEV-SYN-00104,2025-01-06T03:04:00+00:00,0.293763,0.856257,11349.8,514.2,83.6
TEL-SYN-0000285,DEV-SYN-00105,2025-01-06T03:30:00+00:00,0.845388,0.288271,11361.4,514.2,99.6
TEL-SYN-0000286,DEV-SYN-00106,2025-01-06T03:56:00+00:00,0.215560,0.379776,11366.7,514.3,49.5
TEL-SYN-0000287,DEV-SYN-00107,2025-01-06T04:22:00+00:00,0.330969,0.266329,11392.6,514.4,80.9
TEL-SYN-0000288,DEV-SYN-00108,2025-01-06T04:48:00+00:00,0.341884,0.763887,11396.5,514.4,92.1
TEL-SYN-0000289,DEV-SYN-00109,2025-01-06T05:14:00+00:00,0.492464,0.756205,11410.2,514.4,39.3
TEL-SYN-0000290,DEV-SYN-00110,2025-01-06T05:40:00+00:00,0.319943,0.652210,11427.0,514.5,73.9
TEL-SYN-0000291,DEV-SYN-00111,2025-01-06T06:06:00+00:00,0.139956,0.369336,11439.3,514.6,86.3
TEL-SYN-0000292,DEV-SYN-00112,2025-01-06T06:32:00+00:00,0.524331,0.383856,11451.4,514.6,89.3
TEL-SYN-0000293,DEV-SYN-00113,2025-01-06T06:58:00+00:00,0.892931,0.854168,11463.1,514.6,72.5
TEL-SYN-0000294,DEV-SYN-00114,2025-01-06T07:24:00+00:00,0.399254,0.341372,11474.7,514.7,70.0
TEL-SYN-0000295,DEV-SYN-00115,2025-01-06T07:50:00+00:00,0.467537,0.729423,11488.0,514.8,52.4
TEL-SYN-0000296,DEV-SYN-00116,2025-01-06T08:16:00+00:00,0.102069,0.491191,11508.7,514.8,96.5
TEL-SYN-0000297,DEV-SYN-00117,2025-01-06T08:42:00+00:00,0.186184,0.861761,11520.0,514.8,62.4
TEL-SYN-0000298,DEV-SYN-00118,2025-01-06T09:08:00+00:00,0.276918,0.378659,11530.0,514.9,60.6
TEL-SYN-0000299,DEV-SYN-00119,2025-01-06T09:34:00+00:00,0.698834,0.219876,11536.6,515.0,68.0
TEL-SYN-0000300,DEV-SYN-00120,2025-01-06T10:00:00+00:00,0.390331,0.838331,11558.3,515.0,35.3
TEL-SYN-0000301,DEV-SYN-00121,2025-01-06T10:26:00+00:00,0.133165,0.139573,11571.5,515.0,95.1
TEL-SYN-0000302,DEV-SYN-00122,2025-01-06T10:52:00+00:00,0.321249,0.851317,11582.2,515.1,63.5
TEL-SYN-0000303,DEV-SYN-00123,2025-01-06T11:18:00+00:00,0.419503,0.732623,11597.3,515.2,89.6
TEL-SYN-0000304,DEV-SYN-00124,2025-01-06T11:44:00+00:00,0.560586,0.695711,11604.0,515.2,90.1
TEL-SYN-0000305,DEV-SYN-00125,2025-01-06T12:10:00+00:00,0.811709,0.387048,11620.2,515.2,75.5
TEL-SYN-0000306,DEV-SYN-00126,2025-01-06T12:36:00+00:00,0.395514,0.462215,11633.0,515.3,47.1
TEL-SYN-0000307,DEV-SYN-00127,2025-01-06T13:02:00+00:00,0.894794,0.840430,11649.6,515.4,27.1
TEL-SYN-0000308,DEV-SYN-00128,2025-01-06T13:28:00+00:00,0.474422,0.717078,11661.0,515.4,53.7
TEL-SYN-0000309,DEV-SYN-00129,2025-01-06T13:54:00+00:00,0.837040,0.132848,11676.8,515.4,44.8
TEL-SYN-0000310,DEV-SYN-00130,2025-01-06T14:20:00+00:00,0.389618,0.347570,11683.5,515.5,96.4
TEL-SYN-0000311,DEV-SYN-00131,2025-01-06T14:46:00+00:00,0.836234,0.452104,11703.4,515.6,53.6
TEL-SYN-0000312,DEV-SYN-00132,2025-01-06T15:12:00+00:00,0.788753,0.693097,11706.8,515.6,61.6
TEL-SYN-0000313,DEV-SYN-00133,2025-01-06T15:38:00+00:00,0.318937,0.895473,11725.2,515.6,50.2
TEL-SYN-0000314,DEV-SYN-00134,2025-01-06T16:04:00+00:00,0.793435,0.420880,11737.6,515.7,73.9
TEL-SYN-0000315,DEV-SYN-00135,2025-01-06T16:30:00+00:00,0.674726,0.267573,11753.6,515.8,77.4
TEL-SYN-0000316,DEV-SYN-00136,2025-01-06T16:56:00+00:00,0.181402,0.578646,11760.6,515.8,52.4
TEL-SYN-0000317,DEV-SYN-00137,2025-01-06T17:22:00+00:00,0.321838,0.741391,11774.6,515.8,45.2
TEL-SYN-0000318,DEV-SYN-00138,2025-01-06T17:48:00+00:00,0.684355,0.483657,11788.8,515.9,33.6
TEL-SYN-0000319,DEV-SYN-00139,2025-01-06T18:14:00+00:00,0.330502,0.713778,11806.2,516.0,57.9
TEL-SYN-0000320,DEV-SYN-00140,2025-01-06T18:40:00+00:00,0.357205,0.670921,11819.8,516.0,29.1
TEL-SYN-0000321,DEV-SYN-00141,2025-01-06T19:06:00+00:00,0.867328,0.637879,11829.1,516.0,72.3
TEL-SYN-0000322,DEV-SYN-00142,2025-01-06T19:32:00+00:00,0.108180,0.281029,11839.3,516.1,41.3
TEL-SYN-0000323,DEV-SYN-00143,2025-01-06T19:58:00+00:00,0.469395,0.640307,11853.8,516.2,43.6
TEL-SYN-0000324,DEV-SYN-00144,2025-01-06T20:24:00+00:00,0.421733,0.467453,11871.7,516.2,98.7
TEL-SYN-0000325,DEV-SYN-00145,2025-01-06T20:50:00+00:00,0.345163,0.357331,11880.1,516.2,46.0
TEL-SYN-0000326,DEV-SYN-00146,2025-01-06T21:16:00+00:00,0.146557,0.109987,11892.5,516.3,86.5
TEL-SYN-0000327,DEV-SYN-00147,2025-01-06T21:42:00+00:00,0.172567,0.678682,11907.5,516.4,81.9
TEL-SYN-0000328,DEV-SYN-00148,2025-01-06T22:08:00+00:00,0.527106,0.776462,11918.9,516.4,87.9
TEL-SYN-0000329,DEV-SYN-00149,2025-01-06T22:34:00+00:00,0.676020,0.243697,11936.6,516.4,95.1
TEL-SYN-0000330,DEV-SYN-00150,2025-01-06T23:00:00+00:00,0.387784,0.307221,11945.8,516.5,39.2
TEL-SYN-0000331,DEV-SYN-00151,2025-01-06T23:26:00+00:00,0.225162,0.636715,11961.6,516.6,85.1
TEL-SYN-0000332,DEV-SYN-00152,2025-01-06T23:52:00+00:00,0.361718,0.884789,11972.2,516.6,82.2
TEL-SYN-0000333,DEV-SYN-00153,2025-01-07T00:18:00+00:00,0.589892,0.365794,11981.6,516.6,46.1
TEL-SYN-0000334,DEV-SYN-00154,2025-01-07T00:44:00+00:00,0.513872,0.119916,11994.9,516.7,75.6
TEL-SYN-0000335,DEV-SYN-00155,2025-01-07T01:10:00+00:00,0.675229,0.513852,12009.4,516.8,73.3
TEL-SYN-0000336,DEV-SYN-00156,2025-01-07T01:36:00+00:00,0.418101,0.656733,12019.6,516.8,62.9
TEL-SYN-0000337,DEV-SYN-00157,2025-01-07T02:02:00+00:00,0.736147,0.499759,12036.5,516.8,48.3
TEL-SYN-0000338,DEV-SYN-00158,2025-01-07T02:28:00+00:00,0.458502,0.116325,12047.4,516.9,63.5
TEL-SYN-0000339,DEV-SYN-00159,2025-01-07T02:54:00+00:00,0.360901,0.593566,12061.4,517.0,65.5
TEL-SYN-0000340,DEV-SYN-00160,2025-01-07T03:20:00+00:00,0.384304,0.425564,12071.5,517.0,39.0
TEL-SYN-0000341,DEV-SYN-00161,2025-01-07T03:46:00+00:00,0.175037,0.296128,12089.8,517.0,54.9
TEL-SYN-0000342,DEV-SYN-00162,2025-01-07T04:12:00+00:00,0.247966,0.677075,12094.5,517.1,33.1
TEL-SYN-0000343,DEV-SYN-00163,2025-01-07T04:38:00+00:00,0.154453,0.872313,12111.4,517.2,37.6
TEL-SYN-0000344,DEV-SYN-00164,2025-01-07T05:04:00+00:00,0.460638,0.502568,12129.2,517.2,49.5
TEL-SYN-0000345,DEV-SYN-00165,2025-01-07T05:30:00+00:00,0.363720,0.401467,12136.6,517.2,84.3
TEL-SYN-0000346,DEV-SYN-00166,2025-01-07T05:56:00+00:00,0.862611,0.497056,12152.5,517.3,27.8
TEL-SYN-0000347,DEV-SYN-00167,2025-01-07T06:22:00+00:00,0.856861,0.865768,12167.0,517.4,96.2
TEL-SYN-0000348,DEV-SYN-00168,2025-01-07T06:48:00+00:00,0.855354,0.859323,12178.2,517.4,74.8
TEL-SYN-0000349,DEV-SYN-00169,2025-01-07T07:14:00+00:00,0.347153,0.613369,12192.6,517.4,65.6
TEL-SYN-0000350,DEV-SYN-00170,2025-01-07T07:40:00+00:00,0.477057,0.357995,12212.4,517.5,36.3
TEL-SYN-0000351,DEV-SYN-00171,2025-01-07T08:06:00+00:00,0.861787,0.611630,12217.0,517.6,52.2
TEL-SYN-0000352,DEV-SYN-00172,2025-01-07T08:32:00+00:00,0.250979,0.725849,12232.5,517.6,84.7
TEL-SYN-0000353,DEV-SYN-00173,2025-01-07T08:58:00+00:00,0.840681,0.140607,12239.5,517.6,73.9
TEL-SYN-0000354,DEV-SYN-00174,2025-01-07T09:24:00+00:00,0.534444,0.286611,12255.0,517.7,42.7
TEL-SYN-0000355,DEV-SYN-00175,2025-01-07T09:50:00+00:00,0.742183,0.524730,12265.6,517.8,82.1
TEL-SYN-0000356,DEV-SYN-00176,2025-01-07T10:16:00+00:00,0.157182,0.295765,12284.3,517.8,62.6
TEL-SYN-0000357,DEV-SYN-00177,2025-01-07T10:42:00+00:00,0.554227,0.569429,12291.5,517.8,98.5
TEL-SYN-0000358,DEV-SYN-00178,2025-01-07T11:08:00+00:00,0.568829,0.577659,12312.4,517.9,33.5
TEL-SYN-0000359,DEV-SYN-00179,2025-01-07T11:34:00+00:00,0.246178,0.195944,12318.0,518.0,55.6
TEL-SYN-0000360,DEV-SYN-00180,2025-01-07T12:00:00+00:00,0.249571,0.425914,12342.0,518.0,87.9
TEL-SYN-0000361,DEV-SYN-00001,2025-01-07T12:26:00+00:00,0.303716,0.784608,10015.0,518.0,74.1
TEL-SYN-0000362,DEV-SYN-00002,2025-01-07T12:52:00+00:00,0.206158,0.569596,10022.1,518.1,43.8
TEL-SYN-0000363,DEV-SYN-00003,2025-01-07T13:18:00+00:00,0.438829,0.520587,10041.1,518.2,25.9
TEL-SYN-0000364,DEV-SYN-00004,2025-01-07T13:44:00+00:00,0.344742,0.595446,10047.9,518.2,57.4
TEL-SYN-0000365,DEV-SYN-00005,2025-01-07T14:10:00+00:00,0.245669,0.843996,10069.3,518.2,78.1
TEL-SYN-0000366,DEV-SYN-00006,2025-01-07T14:36:00+00:00,0.468311,0.720808,10074.5,518.3,37.6
TEL-SYN-0000367,DEV-SYN-00007,2025-01-07T15:02:00+00:00,0.687727,0.525233,10094.7,518.4,68.2
TEL-SYN-0000368,DEV-SYN-00008,2025-01-07T15:28:00+00:00,0.597280,0.196579,10101.5,518.4,84.8
TEL-SYN-0000369,DEV-SYN-00009,2025-01-07T15:54:00+00:00,0.165233,0.383722,10116.8,518.4,46.8
TEL-SYN-0000370,DEV-SYN-00010,2025-01-07T16:20:00+00:00,0.472975,0.879137,10132.3,518.5,35.1
TEL-SYN-0000371,DEV-SYN-00011,2025-01-07T16:46:00+00:00,0.610906,0.550758,10146.5,518.6,70.3
TEL-SYN-0000372,DEV-SYN-00012,2025-01-07T17:12:00+00:00,0.815658,0.217764,10156.2,518.6,53.0
TEL-SYN-0000373,DEV-SYN-00013,2025-01-07T17:38:00+00:00,0.675775,0.896004,10166.7,518.6,40.0
TEL-SYN-0000374,DEV-SYN-00014,2025-01-07T18:04:00+00:00,0.708195,0.803062,10171.8,518.7,85.5
TEL-SYN-0000375,DEV-SYN-00015,2025-01-07T18:30:00+00:00,0.113619,0.135308,10199.2,518.8,75.7
TEL-SYN-0000376,DEV-SYN-00016,2025-01-07T18:56:00+00:00,0.411721,0.735649,10203.7,518.8,32.8
TEL-SYN-0000377,DEV-SYN-00017,2025-01-07T19:22:00+00:00,0.737747,0.548860,10225.1,518.8,80.0
TEL-SYN-0000378,DEV-SYN-00018,2025-01-07T19:48:00+00:00,0.132443,0.430876,10231.4,518.9,74.8
TEL-SYN-0000379,DEV-SYN-00019,2025-01-07T20:14:00+00:00,0.374534,0.391717,10248.6,519.0,92.2
TEL-SYN-0000380,DEV-SYN-00020,2025-01-07T20:40:00+00:00,0.205141,0.862938,10257.3,519.0,61.3
TEL-SYN-0000381,DEV-SYN-00021,2025-01-07T21:06:00+00:00,0.537224,0.513296,10274.3,519.0,65.0
TEL-SYN-0000382,DEV-SYN-00022,2025-01-07T21:32:00+00:00,0.673437,0.692021,10288.9,519.1,52.5
TEL-SYN-0000383,DEV-SYN-00023,2025-01-07T21:58:00+00:00,0.470929,0.195350,10294.5,519.2,31.0
TEL-SYN-0000384,DEV-SYN-00024,2025-01-07T22:24:00+00:00,0.679333,0.100765,10313.5,519.2,27.7
TEL-SYN-0000385,DEV-SYN-00025,2025-01-07T22:50:00+00:00,0.184212,0.677730,10324.3,519.2,96.8
TEL-SYN-0000386,DEV-SYN-00026,2025-01-07T23:16:00+00:00,0.363738,0.110668,10339.5,519.3,52.7
TEL-SYN-0000387,DEV-SYN-00027,2025-01-07T23:42:00+00:00,0.799663,0.584080,10343.4,519.4,44.7
TEL-SYN-0000388,DEV-SYN-00028,2025-01-08T00:08:00+00:00,0.889346,0.586076,10373.0,519.4,43.4
TEL-SYN-0000389,DEV-SYN-00029,2025-01-08T00:34:00+00:00,0.657546,0.552637,10369.5,519.4,58.1
TEL-SYN-0000390,DEV-SYN-00030,2025-01-08T01:00:00+00:00,0.597462,0.855678,10385.2,519.5,52.4
TEL-SYN-0000391,DEV-SYN-00031,2025-01-08T01:26:00+00:00,0.154440,0.738731,10404.1,519.6,94.2
TEL-SYN-0000392,DEV-SYN-00032,2025-01-08T01:52:00+00:00,0.431802,0.750788,10416.0,519.6,79.9
TEL-SYN-0000393,DEV-SYN-00033,2025-01-08T02:18:00+00:00,0.554993,0.190030,10428.8,519.6,87.8
TEL-SYN-0000394,DEV-SYN-00034,2025-01-08T02:44:00+00:00,0.795051,0.330559,10441.7,519.7,62.7
TEL-SYN-0000395,DEV-SYN-00035,2025-01-08T03:10:00+00:00,0.615821,0.586820,10458.2,519.8,52.3
TEL-SYN-0000396,DEV-SYN-00036,2025-01-08T03:36:00+00:00,0.785927,0.582084,10466.7,519.8,70.9
TEL-SYN-0000397,DEV-SYN-00037,2025-01-08T04:02:00+00:00,0.614202,0.323261,10483.1,519.8,58.2
TEL-SYN-0000398,DEV-SYN-00038,2025-01-08T04:28:00+00:00,0.891300,0.109201,10498.9,519.9,99.2
TEL-SYN-0000399,DEV-SYN-00039,2025-01-08T04:54:00+00:00,0.448636,0.170049,10511.5,520.0,70.8
TEL-SYN-0000400,DEV-SYN-00040,2025-01-08T05:20:00+00:00,0.749384,0.833360,10522.8,520.0,62.2
TEL-SYN-0000401,DEV-SYN-00041,2025-01-08T05:46:00+00:00,0.251810,0.275323,10528.8,520.0,52.4
TEL-SYN-0000402,DEV-SYN-00042,2025-01-08T06:12:00+00:00,0.519019,0.442054,10540.4,520.1,40.7
TEL-SYN-0000403,DEV-SYN-00043,2025-01-08T06:38:00+00:00,0.860468,0.107719,10558.0,520.2,62.4
TEL-SYN-0000404,DEV-SYN-00044,2025-01-08T07:04:00+00:00,0.352184,0.397199,10574.4,520.2,88.5
TEL-SYN-0000405,DEV-SYN-00045,2025-01-08T07:30:00+00:00,0.884217,0.152620,10578.7,520.2,31.2
TEL-SYN-0000406,DEV-SYN-00046,2025-01-08T07:56:00+00:00,0.807308,0.504213,10601.2,520.3,58.1
TEL-SYN-0000407,DEV-SYN-00047,2025-01-08T08:22:00+00:00,0.414004,0.664196,10607.1,520.4,49.5
TEL-SYN-0000408,DEV-SYN-00048,2025-01-08T08:48:00+00:00,0.555517,0.584423,10629.4,520.4,98.5
TEL-SYN-0000409,DEV-SYN-00049,2025-01-08T09:14:00+00:00,0.724829,0.275105,10640.4,520.4,46.1
TEL-SYN-0000410,DEV-SYN-00050,2025-01-08T09:40:00+00:00,0.145701,0.694883,10643.7,520.5,43.2
TEL-SYN-0000411,DEV-SYN-00051,2025-01-08T10:06:00+00:00,0.502374,0.601160,10656.3,520.6,41.0
TEL-SYN-0000412,DEV-SYN-00052,2025-01-08T10:32:00+00:00,0.186165,0.788528,10672.9,520.6,44.7
TEL-SYN-0000413,DEV-SYN-00053,2025-01-08T10:58:00+00:00,0.645447,0.149306,10687.6,520.6,84.9
TEL-SYN-0000414,DEV-SYN-00054,2025-01-08T11:24:00+00:00,0.821695,0.789431,10696.6,520.7,91.6
TEL-SYN-0000415,DEV-SYN-00055,2025-01-08T11:50:00+00:00,0.358989,0.424633,10711.6,520.8,45.5
TEL-SYN-0000416,DEV-SYN-00056,2025-01-08T12:16:00+00:00,0.590266,0.897903,10724.7,520.8,77.3
TEL-SYN-0000417,DEV-SYN-00057,2025-01-08T12:42:00+00:00,0.447313,0.206735,10743.8,520.8,42.7
TEL-SYN-0000418,DEV-SYN-00058,2025-01-08T13:08:00+00:00,0.127587,0.426486,10751.2,520.9,69.8
TEL-SYN-0000419,DEV-SYN-00059,2025-01-08T13:34:00+00:00,0.218164,0.773169,10772.7,521.0,63.6
TEL-SYN-0000420,DEV-SYN-00060,2025-01-08T14:00:00+00:00,0.732541,0.753640,10778.0,521.0,28.2
TEL-SYN-0000421,DEV-SYN-00061,2025-01-08T14:26:00+00:00,0.858692,0.551497,10790.3,521.0,39.5
TEL-SYN-0000422,DEV-SYN-00062,2025-01-08T14:52:00+00:00,0.838177,0.292780,10800.2,521.1,66.8
TEL-SYN-0000423,DEV-SYN-00063,2025-01-08T15:18:00+00:00,0.493209,0.288066,10815.8,521.2,61.2
TEL-SYN-0000424,DEV-SYN-00064,2025-01-08T15:44:00+00:00,0.238709,0.181387,10832.5,521.2,88.2
TEL-SYN-0000425,DEV-SYN-00065,2025-01-08T16:10:00+00:00,0.424013,0.481776,10839.1,521.2,56.9
TEL-SYN-0000426,DEV-SYN-00066,2025-01-08T16:36:00+00:00,0.469360,0.774649,10851.1,521.3,94.8
TEL-SYN-0000427,DEV-SYN-00067,2025-01-08T17:02:00+00:00,0.528193,0.117557,10869.8,521.4,50.5
TEL-SYN-0000428,DEV-SYN-00068,2025-01-08T17:28:00+00:00,0.464384,0.232917,10882.8,521.4,58.1
TEL-SYN-0000429,DEV-SYN-00069,2025-01-08T17:54:00+00:00,0.702861,0.806465,10897.4,521.4,58.0
TEL-SYN-0000430,DEV-SYN-00070,2025-01-08T18:20:00+00:00,0.898923,0.362424,10906.7,521.5,31.1
TEL-SYN-0000431,DEV-SYN-00071,2025-01-08T18:46:00+00:00,0.291437,0.126347,10922.0,521.6,58.7
TEL-SYN-0000432,DEV-SYN-00072,2025-01-08T19:12:00+00:00,0.345179,0.278019,10938.2,521.6,42.7
TEL-SYN-0000433,DEV-SYN-00073,2025-01-08T19:38:00+00:00,0.276258,0.198076,10942.4,521.6,90.3
TEL-SYN-0000434,DEV-SYN-00074,2025-01-08T20:04:00+00:00,0.826166,0.557925,10965.3,521.7,90.0
TEL-SYN-0000435,DEV-SYN-00075,2025-01-08T20:30:00+00:00,0.645816,0.642013,10971.4,521.8,58.5
TEL-SYN-0000436,DEV-SYN-00076,2025-01-08T20:56:00+00:00,0.575839,0.367224,10988.1,521.8,57.1
TEL-SYN-0000437,DEV-SYN-00077,2025-01-08T21:22:00+00:00,0.591705,0.156947,11004.6,521.8,95.8
TEL-SYN-0000438,DEV-SYN-00078,2025-01-08T21:48:00+00:00,0.852862,0.562960,11012.5,521.9,54.0
TEL-SYN-0000439,DEV-SYN-00079,2025-01-08T22:14:00+00:00,0.531252,0.518965,11032.3,522.0,53.2
TEL-SYN-0000440,DEV-SYN-00080,2025-01-08T22:40:00+00:00,0.529115,0.490608,11038.5,522.0,77.9
TEL-SYN-0000441,DEV-SYN-00081,2025-01-08T23:06:00+00:00,0.317293,0.235752,11057.5,522.0,77.0
